Label,Degree,Comfort,Stubbornness,Number of iterations,Offeror Positive Loss,Offeror Negative Loss,Acceptor Positive Loss,Acceptor Negative Loss,Offerer Count,Acceptor Count,Offeror Success,Offeror Failure,Acceptor Success,Acceptor Failure
1,32,1.0,0.66771,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
2,18,0.0,0.9072,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
3,32,1.0,0.19327,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
4,18,1.0,0.48417,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
5,24,1.0,0.38801,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
6,10,1.0,0.29703,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
7,38,0.0,0.97207,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
8,14,0.0,0.65727,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
9,112,0.0,0.23582,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
10,18,1.0,0.12988,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
13,60,1.0,0.62237,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
14,28,0.0,0.30323,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
16,16,1.0,0.42145,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
17,24,0.0,0.67223,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
19,30,0.0,0.76672,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
20,28,0.0,0.38013,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
21,128,0.0,0.23413,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
22,20,0.0,0.29218,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
23,32,1.0,0.98674,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
24,30,0.0,0.55984,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
25,136,0.0,0.31493,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
26,134,1.0,0.97405,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
27,8,1.0,0.41279,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
28,24,0.0,0.9909,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
29,24,1.0,0.78731,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
30,32,0.0,0.30024,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
31,44,1.0,0.14478,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
32,10,0.0,0.91683,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
34,14,1.0,0.64391,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
35,2,1.0,0.87652,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
36,20,0.0,0.8512,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
38,16,0.0,0.4914,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
39,28,1.0,0.46555,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
40,86,0.0,0.08247,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
41,46,1.0,0.29421,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
44,10,0.0,0.00165,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
45,22,0.0,0.86746,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
46,8,1.0,0.53939,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
47,2,0.0,0.96276,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
48,42,0.0,0.01744,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
49,6,1.0,0.30375,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
50,20,1.0,0.33325,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
51,12,0.0,0.68998,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
52,2,0.0,0.53616,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
53,60,1.0,0.77311,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
54,14,0.0,0.16003,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
55,32,0.0,0.16241,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
56,154,0.0,0.45233,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
57,28,1.0,0.57171,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
58,28,0.0,0.46474,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
59,36,0.0,0.92658,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
60,14,0.0,0.44083,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
61,4,0.0,0.67943,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
