Label,Degree,Comfort,Stubbornness,Number of iterations,Offeror Positive Loss,Offeror Negative Loss,Acceptor Positive Loss,Acceptor Negative Loss,Offerer Count,Acceptor Count,Offeror Success,Offeror Failure,Acceptor Success,Acceptor Failure
1,32,1.0,0.99241,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
2,18,1.0,0.30943,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
3,32,1.0,0.07005,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
4,18,0.0,0.84795,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
5,24,1.0,0.88055,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
6,10,0.0,0.93382,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7,38,1.0,0.36821,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
8,14,1.0,0.06074,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
9,112,0.0,0.50711,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
10,18,1.0,0.38241,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
13,60,1.0,0.88173,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
14,28,1.0,0.11174,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
16,16,1.0,0.18043,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
17,24,1.0,0.02817,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
19,30,0.0,0.12789,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
20,28,0.0,0.12884,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
21,128,1.0,0.82489,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
22,20,0.0,0.39448,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
23,32,1.0,0.11795,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
24,30,1.0,0.39475,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
25,136,1.0,0.54854,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
26,134,0.0,0.87882,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
27,8,0.0,0.49406,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
28,24,0.0,0.40808,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
29,24,1.0,0.84124,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
30,32,0.0,0.15592,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
31,44,0.0,0.2678,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
32,10,1.0,0.75578,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
34,14,1.0,0.26137,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
35,2,0.0,0.99536,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
36,20,1.0,0.34783,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
38,16,1.0,0.09771,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
39,28,1.0,0.05193,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
40,86,0.0,0.62533,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
41,46,0.0,0.53753,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
44,10,1.0,0.34233,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
45,22,0.0,0.77563,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
46,8,1.0,0.61392,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
47,2,1.0,0.44419,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
48,42,0.0,0.16517,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
49,6,0.0,0.40815,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
50,20,0.0,0.14572,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
51,12,1.0,0.57445,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
52,2,0.0,0.22779,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
53,60,0.0,0.61844,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
54,14,0.0,0.32613,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
55,32,1.0,0.34876,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
56,154,0.0,0.89184,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
57,28,0.0,0.25319,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
58,28,1.0,0.97143,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
59,36,1.0,0.85448,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
60,14,0.0,0.69969,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
61,4,1.0,0.13241,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
62,50,0.0,0.00697,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
