Label,Degree,Comfort,Stubbornness,Number of iterations,Offeror Positive Loss,Offeror Negative Loss,Acceptor Positive Loss,Acceptor Negative Loss,Offerer Count,Acceptor Count,Offeror Success,Offeror Failure,Acceptor Success,Acceptor Failure
1,32,0.0,0.65971,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2,18,1.0,0.35874,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
3,32,1.0,0.77966,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
4,18,1.0,0.66049,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
5,24,1.0,0.51394,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
6,10,1.0,0.05861,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
7,38,0.0,0.51095,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
8,14,1.0,0.96896,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
9,112,1.0,0.34235,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
10,18,1.0,0.35988,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
13,60,0.0,0.36096,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
14,28,0.0,0.96526,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
16,16,1.0,0.77683,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
17,24,0.0,0.41197,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
19,30,1.0,0.75455,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
20,28,0.0,0.99971,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
21,128,0.0,0.633,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
22,20,0.0,0.17512,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
23,32,1.0,0.91928,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
24,30,0.0,0.77426,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
25,136,0.0,0.30646,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
26,134,0.0,0.98136,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
27,8,0.0,0.92407,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
28,24,0.0,0.00741,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
29,24,0.0,0.04196,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,32,0.0,0.99941,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
31,44,1.0,0.97109,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
32,10,1.0,0.60051,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
34,14,0.0,0.60883,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
35,2,0.0,0.38856,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
36,20,0.0,0.71589,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
38,16,1.0,0.89774,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
39,28,0.0,0.01319,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
40,86,1.0,0.86282,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
41,46,1.0,0.98199,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
44,10,1.0,0.80796,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
45,22,0.0,0.93803,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
46,8,1.0,0.0713,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
47,2,1.0,0.33148,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
48,42,1.0,0.86483,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
49,6,1.0,0.85986,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
50,20,1.0,0.57702,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
51,12,1.0,0.56999,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
52,2,0.0,0.87312,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
53,60,0.0,0.64533,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
54,14,0.0,0.94163,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
55,32,0.0,0.21938,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
56,154,1.0,0.18563,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
57,28,1.0,0.04898,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
58,28,0.0,0.2814,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
59,36,1.0,0.24493,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
60,14,0.0,0.33527,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
61,4,1.0,0.53538,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
62,50,0.0,0.12337,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
63,10,0.0,0.39746,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
64,12,1.0,0.7947,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
65,22,1.0,0.20201,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
66,28,1.0,0.83452,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
67,150,1.0,0.04475,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
68,16,1.0,0.76401,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
69,18,0.0,0.05902,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
70,2,0.0,0.2874,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
71,4,1.0,0.71424,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
72,46,1.0,0.03439,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
73,18,1.0,0.7959,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
75,26,0.0,0.38755,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
76,4,1.0,0.54997,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
77,10,1.0,0.03978,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
78,16,0.0,0.35557,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
79,22,0.0,0.30419,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
80,44,0.0,0.76447,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
81,4,0.0,0.2632,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
82,66,1.0,0.03194,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
83,12,0.0,0.30918,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
84,24,1.0,0.35434,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
85,26,0.0,0.78442,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
86,10,1.0,0.34329,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
87,24,0.0,0.83665,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
88,38,1.0,0.48971,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
89,14,1.0,0.21605,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
91,14,0.0,0.13531,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
92,40,1.0,0.64623,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
93,14,0.0,0.44826,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
94,42,0.0,0.88885,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
95,10,0.0,0.50967,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
96,16,0.0,0.80373,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
97,4,0.0,0.74637,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
98,96,1.0,0.91685,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
99,24,1.0,0.92673,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
100,16,0.0,0.6902,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
101,36,1.0,0.99936,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
102,10,0.0,0.04858,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
103,30,0.0,0.42406,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
104,62,1.0,0.34866,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
105,26,0.0,0.74355,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
106,14,1.0,0.63359,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
107,54,1.0,0.45915,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
108,24,1.0,0.89306,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
109,72,0.0,0.18056,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
110,8,1.0,0.36317,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
111,26,0.0,0.94876,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
112,4,1.0,0.15514,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
113,78,0.0,0.95376,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
115,40,1.0,0.296,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
116,32,1.0,0.91759,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
117,10,0.0,0.08988,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
118,70,1.0,0.27792,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
119,122,1.0,0.96157,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
